1.000,1.000,0.000,0.000,0.000,0.000
2.000,1.000,0.000,0.000,0.000,0.000
3.000,1.000,0.000,0.000,0.000,0.000
4.000,1.000,0.000,0.000,0.000,0.000
5.000,1.000,0.000,0.000,0.000,0.000
6.000,1.000,0.000,0.000,0.000,0.000
7.000,1.000,0.000,0.000,0.000,0.000
8.000,1.000,0.000,0.000,0.000,0.000
9.000,1.000,0.000,0.000,0.000,0.000
10.000,1.000,0.000,0.000,0.000,0.000
11.000,1.000,0.000,0.000,0.000,0.000
12.000,1.000,0.000,0.000,0.000,0.000
13.000,1.000,0.000,0.000,0.000,0.000
14.000,1.000,0.000,0.000,0.000,0.000
15.000,1.000,0.000,0.000,0.000,0.000
16.000,1.000,0.000,0.000,0.000,0.000
17.000,1.000,0.000,0.000,0.000,0.000
18.000,1.000,0.000,0.000,0.000,0.000
19.000,1.000,0.000,0.000,0.000,0.000
20.000,1.000,0.000,0.000,0.000,0.000
21.000,1.000,0.000,0.000,0.000,0.000
22.000,1.000,0.000,0.000,0.000,0.000
23.000,1.000,0.000,0.000,0.000,0.000
24.000,1.000,0.000,0.000,0.000,0.000
25.000,1.000,0.000,0.000,0.000,0.000
26.000,1.000,0.000,0.000,0.000,0.000
27.000,1.000,0.000,0.000,0.000,0.000
28.000,1.000,0.000,0.000,0.000,0.000
29.000,1.000,0.000,0.000,0.000,0.000
30.000,1.000,0.000,0.000,0.000,0.000
31.000,1.000,0.000,0.000,0.000,0.000
32.000,1.000,0.000,0.000,0.000,0.000
33.000,1.000,0.000,0.000,0.000,0.000
34.000,1.000,0.000,0.000,0.000,0.000
35.000,1.000,0.000,0.000,0.000,0.000
36.000,1.000,0.000,0.000,0.000,0.000
37.000,1.000,0.000,0.000,0.000,0.000
38.000,1.000,0.000,0.000,0.000,0.000
39.000,1.000,0.000,0.000,0.000,0.000
40.000,1.000,0.000,0.000,0.000,0.000
41.000,1.000,0.000,0.000,0.000,0.000
42.000,1.000,0.000,0.000,0.000,0.000
43.000,1.000,0.000,0.000,0.000,0.000
44.000,1.000,0.000,0.000,0.000,0.000
45.000,1.000,0.000,0.000,0.000,0.000
46.000,1.000,0.000,0.000,0.000,0.000
47.000,1.000,0.000,0.000,0.000,0.000
48.000,1.000,0.000,0.000,0.000,0.000
49.000,1.000,0.000,0.000,0.000,0.000
50.000,1.000,0.000,0.000,0.000,0.000
51.000,1.000,0.000,0.000,0.000,0.000
52.000,1.000,0.000,0.000,0.000,0.000
53.000,1.000,0.000,0.000,0.000,0.000
54.000,1.000,0.000,0.000,0.000,0.000
55.000,1.000,0.000,0.000,0.000,0.000
56.000,1.000,0.000,0.000,0.000,0.000
57.000,1.000,0.000,0.000,0.000,0.000
58.000,1.000,0.000,0.000,0.000,0.000
59.000,1.000,0.000,0.000,0.000,0.000
60.000,1.000,0.000,0.000,0.000,0.000
61.000,1.000,0.000,0.000,0.000,0.000
62.000,1.000,0.000,0.000,0.000,0.000
63.000,1.000,0.000,0.000,0.000,0.000
64.000,1.000,0.000,0.000,0.000,0.000
65.000,1.000,0.000,0.000,0.000,0.000
66.000,1.000,0.000,0.000,0.000,0.000
67.000,1.000,0.000,0.000,0.000,0.000
68.000,1.000,0.000,0.000,0.000,0.000
69.000,1.000,0.000,0.000,0.000,0.000
70.000,1.000,0.000,0.000,0.000,0.000
71.000,1.000,0.000,0.000,0.000,0.000
72.000,1.000,0.000,0.000,0.000,0.000
73.000,1.000,0.000,0.000,0.000,0.000
74.000,1.000,0.000,0.000,0.000,0.000
75.000,1.000,0.000,0.000,0.000,0.000
76.000,1.000,0.000,0.000,0.000,0.000
77.000,1.000,0.000,0.000,0.000,0.000
78.000,1.000,0.000,0.000,0.000,0.000
79.000,1.000,0.000,0.000,0.000,0.000
80.000,1.000,0.000,0.000,0.000,0.000
81.000,1.000,0.000,0.000,0.000,0.000
82.000,1.000,0.000,0.000,0.000,0.000
83.000,1.000,0.000,0.000,0.000,0.000
84.000,1.000,0.000,0.000,0.000,0.000
85.000,1.000,0.000,0.000,0.000,0.000
86.000,1.000,0.000,0.000,0.000,0.000
87.000,1.000,0.000,0.000,0.000,0.000
88.000,1.000,0.000,0.000,0.000,0.000
89.000,1.000,0.000,0.000,0.000,0.000
90.000,1.000,0.000,0.000,0.000,0.000
91.000,1.000,0.000,0.000,0.000,0.000
92.000,1.000,0.000,0.000,0.000,0.000
93.000,1.000,0.000,0.000,0.000,0.000
94.000,1.000,0.000,0.000,0.000,0.000
95.000,1.000,0.000,0.000,0.000,0.000
96.000,1.000,0.000,0.000,0.000,0.000
97.000,1.000,0.000,0.000,0.000,0.000
98.000,1.000,0.000,0.000,0.000,0.000
99.000,1.000,0.000,0.000,0.000,0.000
100.000,1.000,0.000,0.000,0.000,0.000
101.000,1.000,0.000,0.000,0.000,0.000
102.000,1.000,0.000,0.000,0.000,0.000
103.000,1.000,0.000,0.000,0.000,0.000
104.000,1.000,0.000,0.000,0.000,0.000
105.000,1.000,0.000,0.000,0.000,0.000
106.000,1.000,0.000,0.000,0.000,0.000
107.000,1.000,0.000,0.000,0.000,0.000
108.000,1.000,0.000,0.000,0.000,0.000
109.000,1.000,0.000,0.000,0.000,0.000
110.000,1.000,0.000,0.000,0.000,0.000
111.000,1.000,0.000,0.000,0.000,0.000
112.000,1.000,0.000,0.000,0.000,0.000
113.000,1.000,0.000,0.000,0.000,0.000
114.000,1.000,0.000,0.000,0.000,0.000
115.000,1.000,0.000,0.000,0.000,0.000
116.000,1.000,0.000,0.000,0.000,0.000
117.000,1.000,0.000,0.000,0.000,0.000
118.000,1.000,0.000,0.000,0.000,0.000
119.000,1.000,0.000,0.000,0.000,0.000
120.000,1.000,0.000,0.000,0.000,0.000
121.000,1.000,0.000,0.000,0.000,0.000
122.000,1.000,0.000,0.000,0.000,0.000
123.000,1.000,0.000,0.000,0.000,0.000
124.000,1.000,0.000,0.000,0.000,0.000
125.000,1.000,0.000,0.000,0.000,0.000
126.000,1.000,0.000,0.000,0.000,0.000
127.000,1.000,0.000,0.000,0.000,0.000
128.000,1.000,0.000,0.000,0.000,0.000
129.000,1.000,0.000,0.000,0.000,0.000
130.000,1.000,0.000,0.000,0.000,0.000
131.000,1.000,0.000,0.000,0.000,0.000
132.000,1.000,0.000,0.000,0.000,0.000
133.000,1.000,0.000,0.000,0.000,0.000
134.000,1.000,0.000,0.000,0.000,0.000
135.000,1.000,0.000,0.000,0.000,0.000
136.000,1.000,0.000,0.000,0.000,0.000
137.000,1.000,0.000,0.000,0.000,0.000
138.000,1.000,0.000,0.000,0.000,0.000
139.000,1.000,0.000,0.000,0.000,0.000
140.000,1.000,0.000,0.000,0.000,0.000
141.000,1.000,0.000,0.000,0.000,0.000
142.000,1.000,0.000,0.000,0.000,0.000
143.000,1.000,0.000,0.000,0.000,0.000
144.000,1.000,0.000,0.000,0.000,0.000
145.000,1.000,0.000,0.000,0.000,0.000
146.000,1.000,0.000,0.000,0.000,0.000
147.000,1.000,0.000,0.000,0.000,0.000
148.000,1.000,0.000,0.000,0.000,0.000
149.000,1.000,0.000,0.000,0.000,0.000
150.000,1.000,0.000,0.000,0.000,0.000
151.000,1.000,0.000,0.000,0.000,0.000
152.000,1.000,0.000,0.000,0.000,0.000
153.000,1.000,0.000,0.000,0.000,0.000
154.000,1.000,0.000,0.000,0.000,0.000
155.000,1.000,0.000,0.000,0.000,0.000
156.000,1.000,0.000,0.000,0.000,0.000
157.000,1.000,0.000,0.000,0.000,0.000
158.000,1.000,0.000,0.000,0.000,0.000
159.000,1.000,0.000,0.000,0.000,0.000
160.000,1.000,0.000,0.000,0.000,0.000
161.000,1.000,0.000,0.000,0.000,0.000
162.000,1.000,0.000,0.000,0.000,0.000
163.000,1.000,0.000,0.000,0.000,0.000
164.000,1.000,0.000,0.000,0.000,0.000
165.000,1.000,0.000,0.000,0.000,0.000
166.000,1.000,0.000,0.000,0.000,0.000
167.000,1.000,0.000,0.000,0.000,0.000
168.000,1.000,0.000,0.000,0.000,0.000
169.000,1.000,0.000,0.000,0.000,0.000
170.000,1.000,0.000,0.000,0.000,0.000
171.000,1.000,0.000,0.000,0.000,0.000
172.000,1.000,0.000,0.000,0.000,0.000
173.000,1.000,0.000,0.000,0.000,0.000
174.000,1.000,0.000,0.000,0.000,0.000
175.000,1.000,0.000,0.000,0.000,0.000
176.000,1.000,0.000,0.000,0.000,0.000
177.000,1.000,0.000,0.000,0.000,0.000
178.000,1.000,0.000,0.000,0.000,0.000
179.000,1.000,0.000,0.000,0.000,0.000
180.000,1.000,0.000,0.000,0.000,0.000
181.000,1.000,0.000,0.000,0.000,0.000
182.000,1.000,0.000,0.000,0.000,0.000
183.000,1.000,0.000,0.000,0.000,0.000
184.000,1.000,0.000,0.000,0.000,0.000
185.000,1.000,0.000,0.000,0.000,0.000
186.000,1.000,0.000,0.000,0.000,0.000
187.000,1.000,0.000,0.000,0.000,0.000
188.000,1.000,0.000,0.000,0.000,0.000
189.000,1.000,0.000,0.000,0.000,0.000
190.000,1.000,0.000,0.000,0.000,0.000
191.000,1.000,0.000,0.000,0.000,0.000
192.000,1.000,0.000,0.000,0.000,0.000
193.000,1.000,0.000,0.000,0.000,0.000
194.000,1.000,0.000,0.000,0.000,0.000
195.000,1.000,0.000,0.000,0.000,0.000
196.000,1.000,0.000,0.000,0.000,0.000
197.000,1.000,0.000,0.000,0.000,0.000
198.000,1.000,0.000,0.000,0.000,0.000
199.000,1.000,0.000,0.000,0.000,0.000
200.000,1.000,0.000,0.000,0.000,0.000
1.000,1.000,180.000,2.000,0.000,0.000
2.000,1.000,180.000,2.000,0.000,0.000
3.000,1.000,180.000,2.000,0.000,0.000
4.000,1.000,180.000,2.000,0.000,0.000
5.000,1.000,180.000,2.000,0.000,0.000
6.000,1.000,180.000,2.000,0.000,0.000
7.000,1.000,180.000,2.000,0.000,0.000
8.000,1.000,180.000,2.000,0.000,0.000
9.000,1.000,180.000,2.000,0.000,0.000
10.000,1.000,180.000,2.000,0.000,0.000
11.000,1.000,180.000,2.000,0.000,0.000
12.000,1.000,180.000,2.000,0.000,0.000
